asset_id,source_id,relative_path,media_type,byte_size,sha256,format_hint
bf5dbe7a70e8c3450f6dade9f98b6cff0f23cd03a23fb23d2d99b0d211e94c50,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A18.DAT,surface_wave_survey,1826,ec887cf8c0fc5356a697e8107f2e5649de5fb168316e17bc7ce91de508c13950,hp_sdf
0ed910a07221ddb080724a81f0f5190ec97c62759284a969be4c6a5340862881,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A19.DAT,surface_wave_survey,2342,1c70172bbf7daa6d6c40d3833442cc813c1d8c22c13f9f9ab3b01b266efd18a4,hp_sdf
02eae47b294073ae5e57577e67d80a3eb6cdc3f9858b38bcff03a9c6cd32fd3e,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A2.DAT,surface_wave_survey,3362,7a3598d074a96d91270b7bab7072c52210143d7432d32bffe1537b12dc6dbd39,hp_sdf
791d070a88d2a4b2ede05fec74bac6b0c660a8e7f9a587a8ea5b2d9674ee57f5,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A20.DAT,surface_wave_survey,1826,dbafbdd86b9ebc3584f0480f3ca78e2b65477f02f786ca785b0fdf1c8ab8c963,hp_sdf
6ae74c1a5491168a1273a8f62c6144599f69a74e32b64e7a89cb00d7229466cd,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A21.DAT,surface_wave_survey,2342,90126c60ca7ad9bb1aea3ce0aece2f809c7fc54f51bec5f97806622920fd889e,hp_sdf
9455b2bb1615928d8b9ae4b3093812f76e7c8e9798d806471184fc635a3fb874,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A22.DAT,surface_wave_survey,1826,9c190a005ec2a289d2419d7fff5932ec81cf5e54f5d3a1dd26e898600cc9c0d3,hp_sdf
ed747a9e8fbcc381be1ab8f6ac432d6afa3917c0f05f6b53415b7679ac7b4190,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A23.DAT,surface_wave_survey,2342,6ecd7cca3f718eeb6664bfe53ab7399b6be3ec85c4766755b231306f35caf8e4,hp_sdf
26f9d000d0cff105d4f6c892a0ff24581fd0fee5439ef34b4635812154845092,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A24.DAT,surface_wave_survey,1826,4db564b23de3939d7e66eae7de7bfabdbc72100cb6e7927e26053b888e85bb3d,hp_sdf
c5288a64e7db5d665f457beb124c64b63e0e092c934877d85cb30e5f98647219,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A25.DAT,surface_wave_survey,2342,aedfc34bb7fee48e387db85d74cb2f60519c5da0f9404ac8a5af93fd256ee8c1,hp_sdf
b6df54a2df371208cf044a54f71287aa7331e07a88626df422debffca4ff4734,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A26.DAT,surface_wave_survey,1826,31545a2e1804362ca6f232baf80dc817980e7f0421a11546108cdadf0cd67818,hp_sdf
7d58968d0ecf3007834492472159f6fb30041a7f25b58f06611a54ea0967c558,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A27.DAT,surface_wave_survey,2342,2b2836f3a36572402b3e46d6e7e0a0b2f1a69f4f402c224bddc2493b4a4d32cb,hp_sdf
22dedee68bd938b4f4e383988846d038355c37fbb0bf79b432d4a960f263c04f,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A28.DAT,surface_wave_survey,1826,3493f95f08d1140cb874e081359a508fd389ac1ec480a91a011c505a33981e49,hp_sdf
7d3806c1d347982f3600dfbffce1ed1740194ca646112d984ff0f6de41bc3d7d,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A3.DAT,surface_wave_survey,5414,998dd3dae5b39b065b3b2438f8e0968ae699a1fe3c2749486f01ec3dd7e17ae8,hp_sdf
7130d6251fda16374c92fda197fd30ca4b58318d5a58c04c4f6020a17eacdec4,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A4.DAT,surface_wave_survey,3362,889ad3cddb03106eecbb2adecb0d7357579902747cdbe817265b0168a6895cdd,hp_sdf
b749f7f715ba3c874ff02199794f3920518d9a9fda882e1986b17faa87a5bc87,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A5.DAT,surface_wave_survey,3366,76f144610ddeddda5796d44a60652ec5f341abf6144661cbbd1c3e7b88abd57a,hp_sdf
f73eadf0d2656a394e6341ecd0a932c8601d6b32af17445cac36b7815afbe492,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A6.DAT,surface_wave_survey,2338,b3673c30275be24bc48802d2a03b3c20f29e8d37d783a3ea97572a2e09dfde90,hp_sdf
355d69bcfca1ff3720afff9a87642c6c3c355ac461c6b5bba147eea2db074a00,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A7.DAT,surface_wave_survey,3366,1f287197c284f428defeffc0159592ec3f37d53be31aad9d4c2c9e5c6d1087a6,hp_sdf
2696b835799c0ad17ea9257f1acb0f3c01908e8a405912001b0885f4da694692,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A8.DAT,surface_wave_survey,2338,e44c1723491783c9bbe82898c017fff915e356e51838310e25b37c319721dd8c,hp_sdf
135b0ccc6d40f97a304183dd7e80ed63bf1d3578d50fb60b25520a5649aa9bf2,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A9.DAT,surface_wave_survey,3366,30b05b86f36315631964e2fb3c55097f5da74551b720230cf23743ddd57b9ab8,hp_sdf
23640464f970b569e66524f6e9add074719ba494a5eec6fdce53292e06ebaef9,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/FILE FORMATS.docx,site_metadata,12911,9b2d6e024680bd7d41fd87b0b42dd28e475e360336d0cf6177877940511bc183,
